7980	6839	9054000.0	0.0	9054000.0
7024	4420	9953000.0	101598.80469292309	1.0054598804692924E7
6495	4960	1.0075E7	101598.80469292309	1.0176598804692924E7
7980	6839	9054000.0	0.0	9054000.0
5781	5705	22000.0	0.0	22000.0
7577	4463	1233000.0	93832.48149766643	1326832.4814976663
7588	4471	1234000.0	93832.48149766643	1327832.4814976663
7599	4478	1235000.0	93832.48149766643	1328832.4814976663
7608	4483	1236000.0	93832.48149766643	1329832.4814976663
7613	4486	1237000.0	93832.48149766643	1330832.4814976663
7617	4488	1238000.0	93832.48149766643	1331832.4814976663
7619	4489	1239000.0	93832.48149766643	1332832.4814976663
7619	4489	1240000.0	93832.48149766643	1333832.4814976663
7619	4489	1241000.0	93832.48149766643	1334832.4814976663
7619	4489	1242000.0	93832.48149766643	1335832.4814976663
7619	4489	1243000.0	93832.48149766643	1336832.4814976663
7619	4489	1244000.0	93832.48149766643	1337832.4814976663
7619	4489	1245000.0	93832.48149766643	1338832.4814976663
7619	4489	1246000.0	93832.48149766643	1339832.4814976663
7619	4489	1247000.0	93832.48149766643	1340832.4814976663
7619	4489	1248000.0	93832.48149766643	1341832.4814976663
7619	4489	1249000.0	93832.48149766643	1342832.4814976663
7619	4489	1250000.0	93832.48149766643	1343832.4814976663
7619	4489	1251000.0	93832.48149766643	1344832.4814976663
7619	4489	1252000.0	93832.48149766643	1345832.4814976663
7619	4489	1253000.0	93832.48149766643	1346832.4814976663
7619	4489	1254000.0	93832.48149766643	1347832.4814976663
7619	4489	1255000.0	93832.48149766643	1348832.4814976663
7619	4489	1256000.0	93832.48149766643	1349832.4814976663
7619	4489	1257000.0	93832.48149766643	1350832.4814976663
7619	4489	1258000.0	93832.48149766643	1351832.4814976663
7621	4486	1259000.0	93832.48149766643	1352832.4814976663
7623	4487	1260000.0	93832.48149766643	1353832.4814976663
7627	4489	1261000.0	93832.48149766643	1354832.4814976663
7633	4492	1262000.0	93832.48149766643	1355832.4814976663
7640	4497	1263000.0	93832.48149766643	1356832.4814976663
7650	4500	1264000.0	93832.48149766643	1357832.4814976663
7663	4499	1265000.0	93832.48149766643	1358832.4814976663
7676	4496	1266000.0	93832.48149766643	1359832.4814976663
7690	4492	1267000.0	93832.48149766643	1360832.4814976663
7704	4488	1268000.0	93832.48149766643	1361832.4814976663
7718	4484	1269000.0	93832.48149766643	1362832.4814976663
7731	4481	1270000.0	93832.48149766643	1363832.4814976663
7745	4477	1271000.0	93832.48149766643	1364832.4814976663
7759	4473	1272000.0	93832.48149766643	1365832.4814976663
7773	4470	1273000.0	93832.48149766643	1366832.4814976663
7786	4467	1274000.0	93832.48149766643	1367832.4814976663
7800	4463	1275000.0	93832.48149766643	1368832.4814976663
7814	4460	1276000.0	93832.48149766643	1369832.4814976663
7828	4456	1277000.0	93832.48149766643	1370832.4814976663
7843	4456	1278000.0	93832.48149766643	1371832.4814976663
7856	4451	1279000.0	93832.48149766643	1372832.4814976663
7869	4445	1280000.0	93832.48149766643	1373832.4814976663
7882	4438	1281000.0	93832.48149766643	1374832.4814976663
7895	4431	1282000.0	93832.48149766643	1375832.4814976663
7907	4425	1283000.0	93832.48149766643	1376832.4814976663
7920	4418	1284000.0	93832.48149766643	1377832.4814976663
7933	4412	1285000.0	93832.48149766643	1378832.4814976663
7945	4404	1286000.0	93832.48149766643	1379832.4814976663
7957	4396	1287000.0	93832.48149766643	1380832.4814976663
7968	4387	1288000.0	93832.48149766643	1381832.4814976663
7978	4377	1289000.0	93832.48149766643	1382832.4814976663
7986	4370	1290000.0	93832.48149766643	1383832.4814976663
7992	4365	1291000.0	93832.48149766643	1384832.4814976663
7995	4362	1292000.0	93832.48149766643	1385832.4814976663
7998	4360	1293000.0	93832.48149766643	1386832.4814976663
