402	7958	5719	7954	5710	7954	5710	9.848857801796104	9.848857801796104	0.0	8
402	7958	5719	7954	5710	7954	5710	9.848857801796104	9.848857801796104	0.0	8
402	7958	5719	7954	5710	7954	5710	9.848857801796104	9.848857801796104	0.0	8
402	7958	5719	7954	5710	7954	5710	9.848857801796104	9.848857801796104	0.0	8
402	7958	5719	7954	5710	7954	5710	9.848857801796104	9.848857801796104	0.0	8
402	7958	5719	7954	5710	7954	5710	9.848857801796104	9.848857801796104	0.0	8
402	7958	5719	7954	5710	7954	5710	9.848857801796104	9.848857801796104	0.0	8
402	7958	5719	7954	5710	7954	5710	9.848857801796104	9.848857801796104	0.0	8
402	7958	5719	7954	5710	7954	5710	9.848857801796104	9.848857801796104	0.0	8
898	7025	4447	7025	4433	7025	4433	14.0	14.0	0.0	14
898	7025	4447	7025	4433	7025	4433	14.0	14.0	0.0	14
898	7025	4447	7025	4433	7025	4433	14.0	14.0	0.0	14
898	7025	4447	7025	4433	7025	4433	14.0	14.0	0.0	14
898	7025	4447	7025	4433	7025	4433	14.0	14.0	0.0	14
898	7025	4447	7025	4433	7025	4433	14.0	14.0	0.0	14
898	7025	4447	7025	4433	7025	4433	14.0	14.0	0.0	14
898	7025	4447	7025	4433	7025	4433	14.0	14.0	0.0	14
898	7025	4447	7025	4433	7025	4433	14.0	14.0	0.0	14
81	6194	5740	6208	5741	6208	5741	14.035668847618199	14.035668847618199	0.0	14
81	6194	5740	6208	5741	6208	5741	14.035668847618199	14.035668847618199	0.0	14
81	6194	5740	6208	5741	6208	5741	14.035668847618199	14.035668847618199	0.0	14
81	6194	5740	6208	5741	6208	5741	14.035668847618199	14.035668847618199	0.0	14
741	7029	4455	7028	4441	7028	4441	14.035668847618199	14.035668847618199	0.0	14
741	7029	4455	7028	4441	7028	4441	14.035668847618199	14.035668847618199	0.0	14
741	7029	4455	7028	4441	7028	4441	14.035668847618199	14.035668847618199	0.0	14
741	7029	4455	7028	4441	7028	4441	14.035668847618199	14.035668847618199	0.0	14
741	7029	4455	7028	4441	7028	4441	14.035668847618199	14.035668847618199	0.0	14
741	7029	4455	7028	4441	7028	4441	14.035668847618199	14.035668847618199	0.0	14
1207	7528	4411	7537	4422	7537	4422	14.212670403551895	14.212670403551895	0.0	14
1207	7528	4411	7537	4422	7537	4422	14.212670403551895	14.212670403551895	0.0	14
1207	7528	4411	7537	4422	7537	4422	14.212670403551895	14.212670403551895	0.0	14
1207	7528	4411	7537	4422	7537	4422	14.212670403551895	14.212670403551895	0.0	14
1207	7528	4411	7537	4422	7537	4422	14.212670403551895	14.212670403551895	0.0	14
1207	7528	4411	7537	4422	7537	4422	14.212670403551895	14.212670403551895	0.0	14
1207	7528	4411	7537	4422	7537	4422	14.212670403551895	14.212670403551895	0.0	14
1208	7537	4422	7546	4433	7546	4433	14.212670403551895	14.212670403551895	0.0	14
1208	7537	4422	7546	4433	7546	4433	14.212670403551895	14.212670403551895	0.0	14
1208	7537	4422	7546	4433	7546	4433	14.212670403551895	14.212670403551895	0.0	14
1208	7537	4422	7546	4433	7546	4433	14.212670403551895	14.212670403551895	0.0	14
1208	7537	4422	7546	4433	7546	4433	14.212670403551895	14.212670403551895	0.0	14
1208	7537	4422	7546	4433	7546	4433	14.212670403551895	14.212670403551895	0.0	14
1208	7537	4422	7546	4433	7546	4433	14.212670403551895	14.212670403551895	0.0	14
1208	7537	4422	7546	4433	7546	4433	14.212670403551895	14.212670403551895	0.0	14
1208	7537	4422	7546	4433	7546	4433	14.212670403551895	14.212670403551895	0.0	14
1209	7546	4433	7556	4443	7556	4443	14.142135623730951	14.142135623730951	0.0	14
1209	7546	4433	7556	4443	7556	4443	14.142135623730951	14.142135623730951	0.0	14
1209	7546	4433	7556	4443	7556	4443	14.142135623730951	14.142135623730951	0.0	14
1209	7546	4433	7556	4443	7556	4443	14.142135623730951	14.142135623730951	0.0	14
1209	7546	4433	7556	4443	7556	4443	14.142135623730951	14.142135623730951	0.0	14
1209	7546	4433	7556	4443	7556	4443	14.142135623730951	14.142135623730951	0.0	14
1209	7546	4433	7556	4443	7556	4443	14.142135623730951	14.142135623730951	0.0	14
1209	7546	4433	7556	4443	7556	4443	14.142135623730951	14.142135623730951	0.0	14
1209	7546	4433	7556	4443	7556	4443	14.142135623730951	14.142135623730951	0.0	14
1210	7556	4443	7566	4453	7566	4453	14.142135623730951	14.142135623730951	0.0	14
48	6037	5730	6051	5731	6051	5731	14.035668847618199	14.035668847618199	0.0	14
48	6037	5730	6051	5731	6051	5731	14.035668847618199	14.035668847618199	0.0	14
48	6037	5730	6051	5731	6051	5731	14.035668847618199	14.035668847618199	0.0	14
48	6037	5730	6051	5731	6051	5731	14.035668847618199	14.035668847618199	0.0	14
48	6037	5730	6051	5731	6051	5731	14.035668847618199	14.035668847618199	0.0	14
48	6037	5730	6051	5731	6051	5731	14.035668847618199	14.035668847618199	0.0	14
48	6037	5730	6051	5731	6051	5731	14.035668847618199	14.035668847618199	0.0	14
48	6037	5730	6051	5731	6051	5731	14.035668847618199	14.035668847618199	0.0	14
48	6037	5730	6051	5731	6051	5731	14.035668847618199	14.035668847618199	0.0	14
651	6976	4596	6976	4593	6976	4593	3.0	3.0	0.0	4
651	6976	4596	6976	4593	6976	4593	3.0	3.0	0.0	4
651	6976	4596	6976	4593	6976	4593	3.0	3.0	0.0	4
651	6976	4596	6976	4593	6976	4593	3.0	3.0	0.0	4
651	6976	4596	6976	4593	6976	4593	3.0	3.0	0.0	4
651	6976	4596	6976	4593	6976	4593	3.0	3.0	0.0	4
651	6976	4596	6976	4593	6976	4593	3.0	3.0	0.0	4
651	6976	4596	6976	4593	6976	4593	3.0	3.0	0.0	4
651	6976	4596	6976	4593	6976	4593	3.0	3.0	0.0	4
1195	7421	4293	7430	4304	7430	4304	14.212670403551895	14.212670403551895	0.0	14
1195	7421	4293	7430	4304	7430	4304	14.212670403551895	14.212670403551895	0.0	14
1195	7421	4293	7430	4304	7430	4304	14.212670403551895	14.212670403551895	0.0	14
1195	7421	4293	7430	4304	7430	4304	14.212670403551895	14.212670403551895	0.0	14
1195	7421	4293	7430	4304	7430	4304	14.212670403551895	14.212670403551895	0.0	14
1195	7421	4293	7430	4304	7430	4304	14.212670403551895	14.212670403551895	0.0	14
