7256	4702	268000.0
7243	4696	269000.0
7230	4690	270000.0
7024	4425	404000.0
7024	4414	405000.0
7024	4407	406000.0
7551	4438	529000.0
7561	4448	530000.0
7571	4457	531000.0
7581	4467	532000.0
8923	4322	907000.0
8934	4318	908000.0
8942	4315	909000.0
10305	3866	1137000.0
10317	3862	1138000.0
10231	3141	1531000.0
10217	3143	1532000.0
10204	3147	1533000.0
9935	3307	1581000.0
9922	3311	1582000.0
9908	3315	1583000.0
9332	3638	1693000.0
9321	3646	1694000.0
9309	3655	1695000.0
9298	3663	1696000.0
8380	4176	1822000.0
8369	4185	1823000.0
8361	4197	1824000.0
8353	4209	1825000.0
7037	3992	2045000.0
7033	3979	2046000.0
7029	3965	2047000.0
7025	3952	2048000.0
7055	4907	2455000.0
7059	4917	2456000.0
7062	4923	2457000.0
7063	4928	2458000.0
7256	4702	268000.0
7243	4696	269000.0
7230	4690	270000.0
7024	4425	404000.0
7024	4414	405000.0
7024	4407	406000.0
7551	4438	529000.0
7561	4448	530000.0
7571	4457	531000.0
8923	4322	907000.0
8934	4318	908000.0
8942	4315	909000.0
10305	3866	1137000.0
10317	3862	1138000.0
10325	3860	1139000.0
10331	3858	1140000.0
10231	3141	1531000.0
10217	3143	1532000.0
10204	3147	1533000.0
10190	3151	1534000.0
9935	3307	1581000.0
9922	3311	1582000.0
9908	3315	1583000.0
9895	3319	1584000.0
9332	3638	1693000.0
9321	3646	1694000.0
9309	3655	1695000.0
9298	3663	1696000.0
8380	4176	1822000.0
8369	4185	1823000.0
8361	4197	1824000.0
7037	3992	2045000.0
7033	3979	2046000.0
7029	3965	2047000.0
7025	3952	2048000.0
7055	4907	2455000.0
7059	4917	2456000.0
7256	4702	268000.0
7243	4696	269000.0
7024	4425	404000.0
7024	4414	405000.0
7024	4407	406000.0
7551	4438	529000.0
7561	4448	530000.0
7571	4457	531000.0
7581	4467	532000.0
8923	4322	907000.0
8934	4318	908000.0
8942	4315	909000.0
8948	4314	910000.0
10305	3866	1137000.0
10317	3862	1138000.0
10325	3860	1139000.0
10331	3858	1140000.0
10231	3141	1531000.0
10217	3143	1532000.0
10204	3147	1533000.0
9935	3307	1581000.0
9922	3311	1582000.0
9908	3315	1583000.0
9895	3319	1584000.0
9332	3638	1693000.0
9321	3646	1694000.0
9309	3655	1695000.0
8380	4176	1822000.0
8369	4185	1823000.0
8361	4197	1824000.0
7037	3992	2045000.0
7033	3979	2046000.0
7029	3965	2047000.0
7055	4907	2455000.0
7059	4917	2456000.0
7256	4702	268000.0
7243	4696	269000.0
7230	4690	270000.0
7024	4425	404000.0
7024	4414	405000.0
7024	4407	406000.0
7551	4438	529000.0
7561	4448	530000.0
7571	4457	531000.0
7581	4467	532000.0
8923	4322	907000.0
8934	4318	908000.0
8942	4315	909000.0
10305	3866	1137000.0
10317	3862	1138000.0
10325	3860	1139000.0
10331	3858	1140000.0
10231	3141	1531000.0
10217	3143	1532000.0
10204	3147	1533000.0
9935	3307	1581000.0
9922	3311	1582000.0
9908	3315	1583000.0
9332	3638	1693000.0
9321	3646	1694000.0
9309	3655	1695000.0
9298	3663	1696000.0
8380	4176	1822000.0
8369	4185	1823000.0
8361	4197	1824000.0
7037	3992	2045000.0
7033	3979	2046000.0
7029	3965	2047000.0
7025	3952	2048000.0
7055	4907	2455000.0
7059	4917	2456000.0
7062	4923	2457000.0
7063	4928	2458000.0
7256	4702	268000.0
7243	4696	269000.0
7230	4690	270000.0
7216	4685	271000.0
7024	4425	404000.0
7024	4414	405000.0
7024	4407	406000.0
7023	4403	407000.0
7551	4438	529000.0
7561	4448	530000.0
7571	4457	531000.0
8923	4322	907000.0
8934	4318	908000.0
8942	4315	909000.0
8948	4314	910000.0
10305	3866	1137000.0
10317	3862	1138000.0
10325	3860	1139000.0
10231	3141	1531000.0
10217	3143	1532000.0
7256	4702	268000.0
7243	4696	269000.0
7230	4690	270000.0
7216	4685	271000.0
7024	4425	404000.0
7024	4414	405000.0
7024	4407	406000.0
7023	4403	407000.0
7551	4438	529000.0
7561	4448	530000.0
7571	4457	531000.0
8923	4322	907000.0
8934	4318	908000.0
8942	4315	909000.0
8948	4314	910000.0
10305	3866	1137000.0
10317	3862	1138000.0
10325	3860	1139000.0
10231	3141	1531000.0
10217	3143	1532000.0
9935	3307	1581000.0
9922	3311	1582000.0
9332	3638	1693000.0
9321	3646	1694000.0
9309	3655	1695000.0
9298	3663	1696000.0
8380	4176	1822000.0
8369	4185	1823000.0
8361	4197	1824000.0
7037	3992	2045000.0
7033	3979	2046000.0
7029	3965	2047000.0
7055	4907	2455000.0
7059	4917	2456000.0
7062	4923	2457000.0
7063	4928	2458000.0
7256	4702	268000.0
7243	4696	269000.0
7230	4690	270000.0
7024	4425	404000.0
7024	4414	405000.0
7024	4407	406000.0
7551	4438	529000.0
7561	4448	530000.0
7571	4457	531000.0
7581	4467	532000.0
8923	4322	907000.0
8934	4318	908000.0
8942	4315	909000.0
10305	3866	1137000.0
10317	3862	1138000.0
10231	3141	1531000.0
10217	3143	1532000.0
10204	3147	1533000.0
9935	3307	1581000.0
9922	3311	1582000.0
9908	3315	1583000.0
9332	3638	1693000.0
9321	3646	1694000.0
9309	3655	1695000.0
9298	3663	1696000.0
8380	4176	1822000.0
8369	4185	1823000.0
8361	4197	1824000.0
8353	4209	1825000.0
7037	3992	2045000.0
7033	3979	2046000.0
7029	3965	2047000.0
7025	3952	2048000.0
7055	4907	2455000.0
7059	4917	2456000.0
7062	4923	2457000.0
7063	4928	2458000.0
7619	3766	370000.0
7631	3764	371000.0
7643	3761	372000.0
8813	3450	531000.0
8824	3445	532000.0
8836	3440	533000.0
8846	3436	534000.0
9478	3040	628000.0
9488	3032	629000.0
9497	3024	630000.0
10261	2360	762000.0
10266	2356	763000.0
10270	2353	764000.0
10446	1721	929000.0
10435	1717	930000.0
10423	1714	931000.0
10022	2041	1005000.0
10022	2041	1006000.0
10022	2041	1007000.0
10022	2041	1008000.0
9852	2128	1062000.0
9840	2123	1063000.0
9829	2121	1064000.0
8439	3048	1347000.0
8433	3052	1348000.0
8428	3055	1349000.0
8426	3056	1350000.0
7311	3357	1840000.0
7311	3369	1841000.0
7310	3382	1842000.0
7619	3766	370000.0
7631	3764	371000.0
7643	3761	372000.0
8813	3450	531000.0
8824	3445	532000.0
8836	3440	533000.0
8846	3436	534000.0
9478	3040	628000.0
9488	3032	629000.0
9497	3024	630000.0
10261	2360	762000.0
10266	2356	763000.0
10270	2353	764000.0
10446	1721	929000.0
10435	1717	930000.0
10423	1714	931000.0
10022	2041	1005000.0
10022	2041	1006000.0
10022	2041	1007000.0
10022	2041	1008000.0
9852	2128	1062000.0
9840	2123	1063000.0
9829	2121	1064000.0
8439	3048	1347000.0
8433	3052	1348000.0
8428	3055	1349000.0
8426	3056	1350000.0
7311	3357	1840000.0
7311	3369	1841000.0
7310	3382	1842000.0
7619	3766	370000.0
7631	3764	371000.0
7643	3761	372000.0
8813	3450	531000.0
8824	3445	532000.0
8836	3440	533000.0
8846	3436	534000.0
9478	3040	628000.0
9488	3032	629000.0
9497	3024	630000.0
10261	2360	762000.0
10266	2356	763000.0
10270	2353	764000.0
10446	1721	929000.0
10435	1717	930000.0
10423	1714	931000.0
10022	2041	1005000.0
10022	2041	1006000.0
10022	2041	1007000.0
10022	2041	1008000.0
9852	2128	1062000.0
9840	2123	1063000.0
9829	2121	1064000.0
8439	3048	1347000.0
8433	3052	1348000.0
8428	3055	1349000.0
8426	3056	1350000.0
7311	3357	1840000.0
7311	3369	1841000.0
7310	3382	1842000.0
7619	3766	370000.0
7631	3764	371000.0
7643	3761	372000.0
8813	3450	531000.0
8824	3445	532000.0
8836	3440	533000.0
8846	3436	534000.0
9478	3040	628000.0
9488	3032	629000.0
9497	3024	630000.0
10261	2360	762000.0
10266	2356	763000.0
10270	2353	764000.0
10446	1721	929000.0
10435	1717	930000.0
10423	1714	931000.0
10022	2041	1005000.0
10022	2041	1006000.0
10022	2041	1007000.0
10022	2041	1008000.0
9852	2128	1062000.0
9840	2123	1063000.0
9829	2121	1064000.0
8439	3048	1347000.0
8433	3052	1348000.0
8428	3055	1349000.0
8426	3056	1350000.0
7311	3357	1840000.0
7311	3369	1841000.0
7310	3382	1842000.0
7619	3766	370000.0
7631	3764	371000.0
7643	3761	372000.0
8813	3450	531000.0
8824	3445	532000.0
8836	3440	533000.0
8846	3436	534000.0
9478	3040	628000.0
9488	3032	629000.0
9497	3024	630000.0
10261	2360	762000.0
10266	2356	763000.0
10270	2353	764000.0
10446	1721	929000.0
10435	1717	930000.0
10423	1714	931000.0
10022	2041	1005000.0
10022	2041	1006000.0
10022	2041	1007000.0
10022	2041	1008000.0
9852	2128	1062000.0
9840	2123	1063000.0
9829	2121	1064000.0
8439	3048	1347000.0
8433	3052	1348000.0
8428	3055	1349000.0
8426	3056	1350000.0
7311	3357	1840000.0
7311	3369	1841000.0
7310	3382	1842000.0
7619	3766	370000.0
7631	3764	371000.0
7643	3761	372000.0
8813	3450	531000.0
8824	3445	532000.0
8836	3440	533000.0
8846	3436	534000.0
9478	3040	628000.0
9488	3032	629000.0
9497	3024	630000.0
10261	2360	762000.0
10266	2356	763000.0
10270	2353	764000.0
10446	1721	929000.0
10435	1717	930000.0
10423	1714	931000.0
10022	2041	1005000.0
10022	2041	1006000.0
10022	2041	1007000.0
10022	2041	1008000.0
9852	2128	1062000.0
9840	2123	1063000.0
9829	2121	1064000.0
8439	3048	1347000.0
8433	3052	1348000.0
8428	3055	1349000.0
8426	3056	1350000.0
7311	3357	1840000.0
7311	3369	1841000.0
7310	3382	1842000.0
7619	3766	370000.0
7631	3764	371000.0
7643	3761	372000.0
8813	3450	531000.0
8824	3445	532000.0
8836	3440	533000.0
8846	3436	534000.0
9478	3040	628000.0
9488	3032	629000.0
9497	3024	630000.0
10261	2360	762000.0
10266	2356	763000.0
10270	2353	764000.0
10446	1721	929000.0
10435	1717	930000.0
10423	1714	931000.0
10022	2041	1005000.0
10022	2041	1006000.0
10022	2041	1007000.0
10022	2041	1008000.0
9852	2128	1062000.0
9840	2123	1063000.0
9829	2121	1064000.0
