7331	3278	264000.0
7332	3263	265000.0
7332	3252	266000.0
7645	2629	415000.0
7655	2612	416000.0
7665	2596	417000.0
8973	2739	842000.0
8985	2732	843000.0
8999	2724	844000.0
9013	2716	845000.0
10071	2009	1050000.0
10083	1999	1051000.0
10094	1988	1052000.0
10106	1977	1053000.0
10353	1752	1100000.0
10365	1741	1101000.0
10377	1731	1102000.0
10343	2257	1163000.0
10331	2267	1164000.0
10322	2275	1165000.0
9707	2812	1316000.0
9695	2822	1317000.0
9683	2832	1318000.0
8750	3454	1480000.0
8735	3460	1481000.0
8720	3466	1482000.0
8706	3472	1483000.0
8468	3556	1525000.0
8453	3560	1526000.0
8437	3565	1527000.0
8422	3570	1528000.0
7036	3865	1662000.0
7021	3869	1663000.0
7008	3873	1664000.0
7000	3881	1665000.0
7331	3278	264000.0
7332	3263	265000.0
7332	3252	266000.0
7645	2629	415000.0
7655	2612	416000.0
7665	2596	417000.0
8973	2739	842000.0
8985	2732	843000.0
8999	2724	844000.0
9013	2716	845000.0
10071	2009	1050000.0
10083	1999	1051000.0
10094	1988	1052000.0
10106	1977	1053000.0
10353	1752	1100000.0
10365	1741	1101000.0
10377	1731	1102000.0
10343	2257	1163000.0
10331	2267	1164000.0
10322	2275	1165000.0
9707	2812	1316000.0
9695	2822	1317000.0
9683	2832	1318000.0
8750	3454	1480000.0
8735	3460	1481000.0
8720	3466	1482000.0
8706	3472	1483000.0
8468	3556	1525000.0
8453	3560	1526000.0
8437	3565	1527000.0
8422	3570	1528000.0
7036	3865	1662000.0
7021	3869	1663000.0
7008	3873	1664000.0
7000	3881	1665000.0
7331	3278	264000.0
7332	3263	265000.0
7332	3252	266000.0
7333	3243	267000.0
7645	2629	415000.0
7655	2612	416000.0
7665	2596	417000.0
7679	2585	418000.0
8973	2739	842000.0
8985	2732	843000.0
8999	2724	844000.0
9013	2716	845000.0
10071	2009	1050000.0
10083	1999	1051000.0
10094	1988	1052000.0
10353	1752	1100000.0
10365	1741	1101000.0
10377	1731	1102000.0
10343	2257	1163000.0
10331	2267	1164000.0
10322	2275	1165000.0
10316	2280	1166000.0
9707	2812	1316000.0
9695	2822	1317000.0
8750	3454	1480000.0
8735	3460	1481000.0
8720	3466	1482000.0
8706	3472	1483000.0
8468	3556	1525000.0
8453	3560	1526000.0
8437	3565	1527000.0
7036	3865	1662000.0
7021	3869	1663000.0
7008	3873	1664000.0
