6223	5741	104000.0
7546	4433	1232000.0
8972	3859	1455000.0
10014	3301	1624000.0
10139	3202	1661000.0
6223	5741	104000.0
7546	4433	1232000.0
8972	3859	1455000.0
10014	3301	1624000.0
10139	3202	1661000.0
6223	5741	104000.0
7546	4433	1232000.0
6223	5741	104000.0
6223	5741	104000.0
7546	4433	1232000.0
8972	3859	1455000.0
10014	3301	1624000.0
10139	3202	1661000.0
6223	5741	104000.0
7546	4433	1232000.0
8972	3859	1455000.0
10014	3301	1624000.0
10139	3202	1661000.0
6223	5741	104000.0
7546	4433	1232000.0
8972	3859	1455000.0
10014	3301	1624000.0
10139	3202	1661000.0
6223	5741	104000.0
7546	4433	1232000.0
8972	3859	1455000.0
10014	3301	1624000.0
10139	3202	1661000.0
8465	4429	2313000.0
7299	4752	2911000.0
6223	5741	104000.0
8972	3859	1455000.0
10014	3301	1624000.0
10139	3202	1661000.0
8465	4429	2313000.0
7047	4240	2727000.0
7299	4752	2911000.0
6223	5741	104000.0
7546	4433	1232000.0
10014	3301	1624000.0
10139	3202	1661000.0
11291	3414	1813000.0
