7253	4700	58000.0
8977	3857	385000.0
10264	2357	614000.0
7253	4700	58000.0
7028	4425	134000.0
7548	4435	244000.0
8977	3857	385000.0
7028	4425	134000.0
7548	4435	244000.0
8977	3857	385000.0
10264	2357	614000.0
7253	4700	58000.0
7028	4425	134000.0
8977	3857	385000.0
7253	4700	58000.0
7028	4425	134000.0
7548	4435	244000.0
8977	3857	385000.0
10264	2357	614000.0
7253	4700	58000.0
7028	4425	134000.0
7548	4435	244000.0
8977	3857	385000.0
10264	2357	614000.0
7253	4700	58000.0
8977	3857	385000.0
10264	2357	614000.0
7028	4428	766000.0
7546	4433	1232000.0
10139	3202	1661000.0
11291	3414	1813000.0
9689	4050	2145000.0
7299	4752	2911000.0
7028	4428	766000.0
7546	4433	1232000.0
10139	3202	1661000.0
11291	3414	1813000.0
9689	4050	2145000.0
7299	4752	2911000.0
7028	4428	766000.0
7546	4433	1232000.0
10139	3202	1661000.0
11291	3414	1813000.0
9689	4050	2145000.0
7299	4752	2911000.0
7028	4428	766000.0
7546	4433	1232000.0
10139	3202	1661000.0
11291	3414	1813000.0
9689	4050	2145000.0
7299	4752	2911000.0
7028	4428	766000.0
7546	4433	1232000.0
10139	3202	1661000.0
11291	3414	1813000.0
9689	4050	2145000.0
7299	4752	2911000.0
7028	4428	766000.0
7546	4433	1232000.0
10139	3202	1661000.0
11291	3414	1813000.0
9689	4050	2145000.0
7299	4752	2911000.0
7028	4428	766000.0
7546	4433	1232000.0
10139	3202	1661000.0
11291	3414	1813000.0
9689	4050	2145000.0
7299	4752	2911000.0
7028	4428	766000.0
7546	4433	1232000.0
10139	3202	1661000.0
11291	3414	1813000.0
9689	4050	2145000.0
7299	4752	2911000.0
7028	4428	766000.0
7546	4433	1232000.0
10139	3202	1661000.0
11291	3414	1813000.0
9689	4050	2145000.0
7299	4752	2911000.0
