2	7364	4852	3	14	ServerCloudlet76	ServerCloudlet64	20000.0	233497.81618485926	253497.81618485926
2	10118	2484	2	14	ServerCloudlet64	ServerCloudlet109	601000.0	222621.74083771318	823621.7408377132
2	7364	4852	3	14	ServerCloudlet76	ServerCloudlet64	20000.0	233497.20808873652	253497.20808873652
2	10118	2484	2	14	ServerCloudlet64	ServerCloudlet109	601000.0	222622.15456451982	823622.1545645199
2	7364	4852	3	14	ServerCloudlet76	ServerCloudlet64	20000.0	233497.32971395133	253497.32971395133
2	10118	2484	2	14	ServerCloudlet64	ServerCloudlet109	601000.0	222621.28540100664	823621.2854010067
2	7364	4852	3	14	ServerCloudlet76	ServerCloudlet64	20000.0	233497.68818197725	253497.68818197725
2	10118	2484	2	14	ServerCloudlet64	ServerCloudlet109	601000.0	222621.13106598466	823621.1310659847
2	7364	4852	3	14	ServerCloudlet76	ServerCloudlet64	20000.0	233498.00724289892	253498.00724289892
2	10118	2484	2	14	ServerCloudlet64	ServerCloudlet109	601000.0	222621.98002686113	823621.9800268612
2	7364	4852	3	14	ServerCloudlet76	ServerCloudlet64	20000.0	233498.00724289892	253498.00724289892
2	10118	2484	2	14	ServerCloudlet64	ServerCloudlet109	601000.0	222621.98002686113	823621.9800268612
2	7364	4852	3	14	ServerCloudlet76	ServerCloudlet64	20000.0	233497.81618485926	253497.81618485926
2	10118	2484	2	14	ServerCloudlet64	ServerCloudlet109	601000.0	222621.74083771318	823621.7408377132
2	6037	5730	1	14	ServerCloudlet52	ServerCloudlet64	70000.0	130693.29896276345	200693.29896276345
2	6976	4596	3	4	ServerCloudlet64	ServerCloudlet74	674000.0	125742.18476420347	799742.1847642035
2	7421	4293	8	14	ServerCloudlet74	ServerCloudlet88	1219000.0	124021.6944203553	1343021.6944203554
2	9830	3368	2	14	ServerCloudlet88	ServerCloudlet85	1611000.0	121384.888526529	1732384.888526529
2	9865	3992	5	14	ServerCloudlet85	ServerCloudlet100	2133000.0	130556.2570109868	2263556.257010987
2	7216	4166	6	14	ServerCloudlet100	ServerCloudlet51	2715000.0	127774.80048427946	2842774.8004842796
2	7416	5631	8	14	ServerCloudlet51	ServerCloudlet77	3117000.0	132477.3959749213	3249477.395974921
2	6037	5730	1	14	ServerCloudlet52	ServerCloudlet64	70000.0	231222.24482894284	301222.2448289428
2	6976	4596	3	4	ServerCloudlet64	ServerCloudlet51	674000.0	222461.9670792642	896461.9670792642
2	7421	4293	8	14	ServerCloudlet51	ServerCloudlet88	1219000.0	234311.46827545215	1453311.468275452
2	11122	3339	1	14	ServerCloudlet88	ServerCloudlet99	1800000.0	214773.5396867134	2014773.5396867134
2	8644	4406	5	14	ServerCloudlet99	ServerCloudlet74	2276000.0	230263.5931344261	2506263.593134426
2	7075	4698	1	14	ServerCloudlet74	ServerCloudlet77	2895000.0	219356.5973901048	3114356.597390105
2	6037	5730	1	14	ServerCloudlet52	ServerCloudlet64	70000.0	231222.24482894284	301222.2448289428
2	6976	4596	3	4	ServerCloudlet64	ServerCloudlet74	674000.0	222462.09089221444	896462.0908922144
2	7421	4293	8	14	ServerCloudlet74	ServerCloudlet88	1219000.0	219357.05385068347	1438357.0538506834
2	9830	3368	2	14	ServerCloudlet88	ServerCloudlet85	1611000.0	214695.96450095123	1825695.964500951
2	9865	3992	5	14	ServerCloudlet85	ServerCloudlet100	2133000.0	230862.74798468794	2363862.747984688
2	7216	4166	6	14	ServerCloudlet100	ServerCloudlet51	2715000.0	225941.75470335584	2940941.754703356
2	7416	5631	8	14	ServerCloudlet51	ServerCloudlet77	3117000.0	234317.03253370427	3351317.0325337043
2	6037	5730	1	14	ServerCloudlet52	ServerCloudlet64	70000.0	231222.24482894284	301222.2448289428
2	6976	4596	3	4	ServerCloudlet64	ServerCloudlet74	674000.0	222462.09089221444	896462.0908922144
2	7421	4293	8	14	ServerCloudlet74	ServerCloudlet88	1219000.0	219357.05385068347	1438357.0538506834
2	9830	3368	2	14	ServerCloudlet88	ServerCloudlet85	1611000.0	214695.96450095123	1825695.964500951
2	9865	3992	5	14	ServerCloudlet85	ServerCloudlet100	2133000.0	230862.74798468794	2363862.747984688
2	7216	4166	6	14	ServerCloudlet100	ServerCloudlet75	2715000.0	225941.63089040562	2940941.6308904057
2	7416	5631	8	14	ServerCloudlet75	ServerCloudlet77	3117000.0	233378.45043769834	3350378.4504376985
2	6037	5730	1	14	ServerCloudlet52	ServerCloudlet64	70000.0	231222.24482894284	301222.2448289428
2	6976	4596	3	4	ServerCloudlet64	ServerCloudlet74	674000.0	222462.09089221444	896462.0908922144
2	7421	4293	8	14	ServerCloudlet74	ServerCloudlet88	1219000.0	219357.05385068347	1438357.0538506834
2	9830	3368	2	14	ServerCloudlet88	ServerCloudlet85	1611000.0	214695.96450095123	1825695.964500951
