Total consumido Coudlets;4.457290539233543E10
Coudlets averageEnergyHistoryDevice;3.0953406522455156E8
Total consumido AP(AP DEVICES);28800.0
AP DEVICES averageEnergyHistoryDevice;100.0
SmartThing(0) Power;82.44
SmartThing(1) Power;82.44
SmartThing(2) Power;82.44
SmartThing(3) Power;82.44
SmartThing(4) Power;82.44
SmartThing(5) Power;82.44
SmartThing(6) Power;82.44
SmartThing(7) Power;82.44
SmartThing(8) Power;82.44
SmartThing(9) Power;82.44
SmartThing(0) Energy Consumed;3.0543377684910935E8
SmartThing(1) Energy Consumed;5.928980597328672E7
SmartThing(2) Energy Consumed;5.5946066703544006E7
SmartThing(3) Energy Consumed;2.6442670402154908E8
SmartThing(4) Energy Consumed;2.5467905075065565E8
SmartThing(5) Energy Consumed;1.800416737450926E8
SmartThing(6) Energy Consumed;2.3292382461841997E7
SmartThing(7) Energy Consumed;3.35602134450614E7
SmartThing(8) Energy Consumed;1.5717879412086135E8
SmartThing(9) Energy Consumed;1.5973629364618662E8
VM data transferred in migration;4096.0
getVMTransferredData / CloudSim.clock;0.0011308669243511873
Device's network usage;7.69246056E8
deviceNetworkUsage / CloudSim.clock;212.38157261181667
Migration' network usage (total);4.463221792273175E10
Migration' network usage (mean);2.0287371783059886E9
getNetWorkUsageInMigration / CloudSim.clock;12322.533937805563
Total network usage;4.540146397873175E10
getNetworkUsage() / CloudSim.clock);12534.91551041738
CloudSim.clock;3622000.0
Total of migrations;22
Total of handoff;65
Different Cloudlets reached along the user's path;64
Average of without connection;1043.6283521158293
Average of without Vm;328708.9882866103
Average of delay after new Connectionl456562.39789190516
Average of Time of Migrations;128290.77124256306
Hightest Time of Migrations;132949.44713193647
Average of Downtime;19243.61568638446
Max Downtime;157311.73081889786
Tuple lost;0.05544804629391299%
Tuple lost;10758
Total tuple;19401946
