5	7451	3797	1	12	ServerCloudlet63	ServerCloudlet75	357000.0	230278.85446147065	587278.8544614706
5	10670	1862	4	12	ServerCloudlet75	ServerCloudlet97	908000.0	233451.30646971893	1141451.306469719
5	7320	3085	7	12	ServerCloudlet97	ServerCloudlet50	1794000.0	219944.21985858973	2013944.2198585898
5	7451	3797	1	12	ServerCloudlet63	ServerCloudlet75	357000.0	230278.25702250286	587278.2570225028
5	10670	1862	4	12	ServerCloudlet75	ServerCloudlet97	908000.0	233450.45688772574	1141450.4568877257
5	7320	3085	7	12	ServerCloudlet97	ServerCloudlet62	1794000.0	219944.58116832018	2013944.5811683203
5	7451	3797	1	12	ServerCloudlet63	ServerCloudlet75	357000.0	230278.60886240288	587278.6088624028
5	10670	1862	4	12	ServerCloudlet75	ServerCloudlet97	908000.0	233450.7421050109	1141450.742105011
5	7320	3085	7	12	ServerCloudlet97	ServerCloudlet62	1794000.0	219944.10599436998	2013944.10599437
5	7451	3797	1	12	ServerCloudlet63	ServerCloudlet75	357000.0	230278.56352210327	587278.5635221032
5	10670	1862	4	12	ServerCloudlet75	ServerCloudlet97	908000.0	233450.455422882	1141450.455422882
5	7320	3085	7	12	ServerCloudlet97	ServerCloudlet61	1794000.0	219944.29363932848	2013944.2936393286
5	7451	3797	1	12	ServerCloudlet63	ServerCloudlet75	357000.0	230278.04506037573	587278.0450603757
5	10670	1862	4	12	ServerCloudlet75	ServerCloudlet97	908000.0	233451.02515105437	1141451.0251510544
5	7451	3797	1	12	ServerCloudlet63	ServerCloudlet75	357000.0	230278.04506037573	587278.0450603757
5	10670	1862	4	12	ServerCloudlet75	ServerCloudlet97	908000.0	233451.02515105437	1141451.0251510544
5	7320	3085	7	12	ServerCloudlet97	ServerCloudlet50	1794000.0	219944.6578010946	2013944.6578010947
5	7451	3797	1	12	ServerCloudlet63	ServerCloudlet75	357000.0	230278.85446147065	587278.8544614706
5	10670	1862	4	12	ServerCloudlet75	ServerCloudlet97	908000.0	233451.30646971893	1141451.306469719
5	7320	3085	7	12	ServerCloudlet97	ServerCloudlet50	1794000.0	219944.21985858973	2013944.2198585898
