5072.941944805562	1.8374195724085747E10	3622000.0
8222.306945982873	2.9781195758349964E10	3622000.0
9710.400628515847	3.51710710764844E10	3622000.0
9710.25623425853	3.51705480804844E10	3622000.0
10835.791742411737	3.924723769101531E10	3622000.0
12534.91551041738	4.540146397873175E10	3622000.0
11256.1647030575	4.0769828554474266E10	3622000.0
9709.016876770029	3.516605912766104E10	3622000.0
9355.071848873024	3.388407023661809E10	3622000.0
8554.140385914505	3.0983096477782333E10	3622000.0
7380.781880490964	2.673319197113827E10	3622000.0
5072.831269488058	1.8373794858085747E10	3622000.0
2325.852294282759	8.424237009892153E9	3622000.0
1532.851643692185	5.5519886534530945E9	3622000.0
790.951310974878	2.864825648351008E9	3622000.0
5072.834776390322	1.8373807560085747E10	3622000.0
791.3908349947565	2.866417604351008E9	3622000.0
791.3545666347344	2.866286240351008E9	3622000.0
791.4050647021005	2.866469144351008E9	3622000.0
791.4281237854798	2.866552664351008E9	3622000.0
791.3749437744362	2.866360046351008E9	3622000.0
791.4702231780806	2.866705148351008E9	3622000.0
1534.3729054260339	5.5574986634530945E9	3622000.0
791.7517891637239	2.867724980351008E9	3622000.0
