6145	4782	2205000.0
7028	4426	2454000.0
6145	4782	2205000.0
7028	4426	2454000.0
5743	4336	3440000.0
6145	4782	2205000.0
7028	4426	2454000.0
5743	4336	3440000.0
6145	4782	2205000.0
5743	4336	3440000.0
6145	4782	2205000.0
7028	4426	2454000.0
9812	3160	222000.0
9329	3640	296000.0
7066	4289	555000.0
7295	4748	657000.0
9812	3160	222000.0
9329	3640	296000.0
7066	4289	555000.0
7295	4748	657000.0
9812	3160	222000.0
9329	3640	296000.0
7066	4289	555000.0
7295	4748	657000.0
9812	3160	222000.0
9329	3640	296000.0
7066	4289	555000.0
7295	4748	657000.0
9812	3160	222000.0
9329	3640	296000.0
7295	4748	657000.0
9812	3160	222000.0
9329	3640	296000.0
7295	4748	657000.0
9812	3160	222000.0
9329	3640	296000.0
7066	4289	555000.0
7295	4748	657000.0
9812	3160	222000.0
9329	3640	296000.0
7066	4289	555000.0
7295	4748	657000.0
9812	3160	222000.0
9329	3640	296000.0
7066	4289	555000.0
7295	4748	657000.0
