7459	5746	22000.0	0.0	22000.0
7256	4702	268000.0	233498.57273642186	501498.57273642183
7024	4425	404000.0	233573.01983520584	637573.0198352059
7551	4438	529000.0	233573.01983520584	762573.0198352059
8923	4322	907000.0	219351.89497673893	1126351.8949767388
10231	3141	1531000.0	214701.6615279809	1745701.6615279808
9935	3307	1581000.0	214701.6615279809	1795701.6615279808
9332	3638	1693000.0	214701.6615279809	1907701.6615279808
8380	4176	1822000.0	214701.6615279809	2036701.6615279808
7037	3992	2045000.0	226386.28627100165	2271386.2862710017
7055	4907	2455000.0	226386.28627100165	2681386.2862710017
7459	5746	22000.0	0.0	22000.0
7256	4702	268000.0	233497.96464041833	501497.9646404183
7551	4438	529000.0	233573.2315051277	762573.2315051277
10305	3866	1137000.0	219357.8061147963	1356357.8061147963
10231	3141	1531000.0	219357.8061147963	1750357.8061147963
9935	3307	1581000.0	219357.8061147963	1800357.8061147963
9332	3638	1693000.0	230269.8746324101	1923269.87463241
7037	3992	2045000.0	230263.1069356729	2275263.106935673
7459	5746	22000.0	0.0	22000.0
7024	4425	404000.0	233573.4656283577	637573.4656283577
7551	4438	529000.0	233573.4656283577	762573.4656283577
8923	4322	907000.0	219352.1657251885	1126352.1657251886
10305	3866	1137000.0	219357.45068037856	1356357.4506803786
9935	3307	1581000.0	219357.45068037856	1800357.4506803786
7037	3992	2045000.0	230264.59822694949	2275264.5982269496
7459	5746	22000.0	0.0	22000.0
7256	4702	268000.0	233498.44473365907	501498.44473365904
7551	4438	529000.0	233573.1312091072	762573.1312091072
8923	4322	907000.0	219352.2756072321	1126352.275607232
10305	3866	1137000.0	219352.2756072321	1356352.275607232
10231	3141	1531000.0	214701.89251552973	1745701.8925155296
9332	3638	1693000.0	214701.89251552973	1907701.8925155296
8380	4176	1822000.0	214701.89251552973	2036701.8925155296
7037	3992	2045000.0	226385.78921594794	2271385.789215948
7055	4907	2455000.0	226385.78921594794	2681385.789215948
7459	5746	22000.0	0.0	22000.0
7256	4702	268000.0	233498.76379458074	501498.7637945807
7024	4425	404000.0	233498.76379458074	637498.7637945807
8923	4322	907000.0	224965.9202274169	1131965.9202274168
7459	5746	22000.0	0.0	22000.0
7256	4702	268000.0	233498.76379458074	501498.7637945807
7024	4425	404000.0	233498.76379458074	637498.7637945807
8923	4322	907000.0	224965.9202274169	1131965.9202274168
9332	3638	1693000.0	214700.9054130212	1907700.905413021
8380	4176	1822000.0	214700.9054130212	2036700.905413021
7037	3992	2045000.0	226385.3198403376	2271385.3198403376
7055	4907	2455000.0	226385.3198403376	2681385.3198403376
7459	5746	22000.0	0.0	22000.0
7256	4702	268000.0	233498.57273642186	501498.57273642183
7024	4425	404000.0	233573.01983520584	637573.0198352059
7551	4438	529000.0	233573.01983520584	762573.0198352059
8923	4322	907000.0	219351.89497673893	1126351.8949767388
10231	3141	1531000.0	214701.6615279809	1745701.6615279808
9935	3307	1581000.0	214701.6615279809	1795701.6615279808
9332	3638	1693000.0	214701.6615279809	1907701.6615279808
8380	4176	1822000.0	214701.6615279809	2036701.6615279808
7037	3992	2045000.0	226386.28627100165	2271386.2862710017
7055	4907	2455000.0	226386.28627100165	2681386.2862710017
7031	4562	37000.0	0.0	37000.0
8813	3450	531000.0	130159.67237506455	661159.6723750646
9478	3040	628000.0	130159.67237506455	758159.6723750646
10261	2360	762000.0	131947.31525260827	893947.3152526083
10022	2041	1005000.0	131947.31525260827	1136947.3152526082
9852	2128	1062000.0	131947.31525260827	1193947.3152526082
8439	3048	1347000.0	127981.5134562611	1474981.513456261
7031	4562	37000.0	0.0	37000.0
8813	3450	531000.0	230278.03474551722	761278.0347455172
9478	3040	628000.0	230278.03474551722	858278.0347455172
10261	2360	762000.0	230278.03474551722	992278.0347455172
10022	2041	1005000.0	233450.49228811637	1238450.4922881164
9852	2128	1062000.0	233450.49228811637	1295450.4922881164
8439	3048	1347000.0	233450.49228811637	1580450.4922881164
7031	4562	37000.0	0.0	37000.0
8813	3450	531000.0	230278.03474551722	761278.0347455172
9478	3040	628000.0	230278.03474551722	858278.0347455172
10261	2360	762000.0	233378.79658078554	995378.7965807855
10022	2041	1005000.0	233378.79658078554	1238378.7965807854
9852	2128	1062000.0	233378.79658078554	1295378.7965807854
8439	3048	1347000.0	226306.74744038263	1573306.7474403826
7031	4562	37000.0	0.0	37000.0
8813	3450	531000.0	230278.03474551722	761278.0347455172
9478	3040	628000.0	230278.03474551722	858278.0347455172
10261	2360	762000.0	233378.79658078554	995378.7965807855
10022	2041	1005000.0	233378.79658078554	1238378.7965807854
9852	2128	1062000.0	233378.79658078554	1295378.7965807854
8439	3048	1347000.0	226306.74744038263	1573306.7474403826
7031	4562	37000.0	0.0	37000.0
8813	3450	531000.0	230278.03474551722	761278.0347455172
9478	3040	628000.0	230278.03474551722	858278.0347455172
10261	2360	762000.0	233378.79658078554	995378.7965807855
10022	2041	1005000.0	233378.79658078554	1238378.7965807854
9852	2128	1062000.0	233378.79658078554	1295378.7965807854
8439	3048	1347000.0	226306.74744038263	1573306.7474403826
7031	4562	37000.0	0.0	37000.0
8813	3450	531000.0	230278.03474551722	761278.0347455172
9478	3040	628000.0	230278.03474551722	858278.0347455172
10261	2360	762000.0	233378.79658078554	995378.7965807855
10022	2041	1005000.0	233378.79658078554	1238378.7965807854
9852	2128	1062000.0	233378.79658078554	1295378.7965807854
8439	3048	1347000.0	226306.74744038263	1573306.7474403826
7031	4562	37000.0	0.0	37000.0
8813	3450	531000.0	230278.03474551722	761278.0347455172
9478	3040	628000.0	230278.03474551722	858278.0347455172
