1	9907	2985	7	18	ServerCloudlet98	ServerCloudlet86	212000.0	235213.04046112866	447213.0404611287
1	7433	4983	1	15	ServerCloudlet86	ServerCloudlet76	702000.0	227640.1512750685	929640.1512750685
1	9907	2985	7	18	ServerCloudlet98	ServerCloudlet86	212000.0	235212.73648741757	447212.7364874176
1	7433	4983	1	15	ServerCloudlet86	ServerCloudlet76	702000.0	227640.56258335707	929640.5625833571
1	9907	2985	7	18	ServerCloudlet98	ServerCloudlet86	212000.0	235212.30100530953	447212.30100530956
1	7433	4983	1	15	ServerCloudlet86	ServerCloudlet76	702000.0	227640.69789066908	929640.6978906691
1	9907	2985	7	18	ServerCloudlet98	ServerCloudlet86	212000.0	235212.5858184752	447212.5858184752
1	7433	4983	1	15	ServerCloudlet86	ServerCloudlet76	702000.0	227640.26717320082	929640.2671732008
1	9907	2985	7	18	ServerCloudlet98	ServerCloudlet86	212000.0	235212.4990455565	447212.4990455565
1	7433	4983	1	15	ServerCloudlet86	ServerCloudlet76	702000.0	227641.19440403578	929641.1944040358
1	9907	2985	7	18	ServerCloudlet98	ServerCloudlet86	212000.0	235212.4990455565	447212.4990455565
1	7433	4983	1	15	ServerCloudlet86	ServerCloudlet76	702000.0	227641.19440403578	929641.1944040358
1	9907	2985	7	18	ServerCloudlet98	ServerCloudlet86	212000.0	235213.04046112866	447213.0404611287
1	7433	4983	1	15	ServerCloudlet86	ServerCloudlet75	702000.0	227640.1512750685	929640.1512750685
1	7364	4852	3	14	ServerCloudlet76	ServerCloudlet64	20000.0	131979.6309874256	151979.6309874256
1	9784	3336	3	17	ServerCloudlet64	ServerCloudlet86	490000.0	125893.431529838	615893.431529838
1	7364	4852	3	14	ServerCloudlet76	ServerCloudlet64	20000.0	233497.9153188276	253497.9153188276
1	10118	2484	2	14	ServerCloudlet64	ServerCloudlet109	601000.0	222622.34561981767	823622.3456198177
1	7364	4852	3	14	ServerCloudlet76	ServerCloudlet64	20000.0	233497.9153188276	253497.9153188276
1	9784	3336	3	17	ServerCloudlet64	ServerCloudlet86	490000.0	222613.33765784898	712613.337657849
1	7364	4852	3	14	ServerCloudlet76	ServerCloudlet64	20000.0	233497.9153188276	253497.9153188276
1	9784	3336	3	17	ServerCloudlet64	ServerCloudlet86	490000.0	222613.33765784898	712613.337657849
1	7364	4852	3	14	ServerCloudlet76	ServerCloudlet64	20000.0	233497.9153188276	253497.9153188276
1	8925	3882	2	14	ServerCloudlet64	ServerCloudlet87	382000.0	222542.7788734056	604542.7788734057
1	7364	4852	3	14	ServerCloudlet76	ServerCloudlet64	20000.0	233497.9153188276	253497.9153188276
1	8925	3882	2	14	ServerCloudlet64	ServerCloudlet87	382000.0	222542.7788734056	604542.7788734057
1	7364	4852	3	14	ServerCloudlet76	ServerCloudlet64	20000.0	233497.9153188276	253497.9153188276
1	8803	3960	1	14	ServerCloudlet64	ServerCloudlet87	372000.0	222542.65019183417	594542.6501918342
1	7364	4852	3	14	ServerCloudlet76	ServerCloudlet64	20000.0	213194.25845254722	233194.25845254722
1	9784	3336	3	17	ServerCloudlet64	ServerCloudlet86	490000.0	203269.3564322468	693269.3564322467
1	7364	4852	3	14	ServerCloudlet76	ServerCloudlet64	20000.0	253801.57218510803	273801.57218510803
1	8829	3947	2	14	ServerCloudlet64	ServerCloudlet87	374000.0	241886.65814561883	615886.6581456189
