81	6194	5740	6208	5741	6208	5741	14.035668847618199	14.035668847618199	0.0	14
218	9835	3131	9824	3145	9824	3145	17.804493814764857	17.804493814764857	0.0	18
218	9835	3131	9824	3145	9824	3145	17.804493814764857	17.804493814764857	0.0	18
218	9835	3131	9824	3145	9824	3145	17.804493814764857	17.804493814764857	0.0	18
218	9835	3131	9824	3145	9824	3145	17.804493814764857	17.804493814764857	0.0	18
218	9835	3131	9824	3145	9824	3145	17.804493814764857	17.804493814764857	0.0	18
218	9835	3131	9824	3145	9824	3145	17.804493814764857	17.804493814764857	0.0	18
218	9835	3131	9824	3145	9824	3145	17.804493814764857	17.804493814764857	0.0	18
218	9835	3131	9824	3145	9824	3145	17.804493814764857	17.804493814764857	0.0	18
218	9835	3131	9824	3145	9824	3145	17.804493814764857	17.804493814764857	0.0	18
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
225	7529	4412	7538	4424	7538	4424	15.0	15.0	0.0	14
364	8394	4164	8382	4174	8382	4174	15.620499351813308	15.620499351813308	0.0	15
364	8394	4164	8382	4174	8382	4174	15.620499351813308	15.620499351813308	0.0	15
364	8394	4164	8382	4174	8382	4174	15.620499351813308	15.620499351813308	0.0	15
364	8394	4164	8382	4174	8382	4174	15.620499351813308	15.620499351813308	0.0	15
364	8394	4164	8382	4174	8382	4174	15.620499351813308	15.620499351813308	0.0	15
364	8394	4164	8382	4174	8382	4174	15.620499351813308	15.620499351813308	0.0	15
364	8394	4164	8382	4174	8382	4174	15.620499351813308	15.620499351813308	0.0	15
364	8394	4164	8382	4174	8382	4174	15.620499351813308	15.620499351813308	0.0	15
364	8394	4164	8382	4174	8382	4174	15.620499351813308	15.620499351813308	0.0	15
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
366	8951	3869	8964	3863	8964	3863	14.317821063276353	14.317821063276353	0.0	14
