7619	3766	370000.0
8813	3450	531000.0
10261	2360	762000.0
8439	3048	1347000.0
8813	3450	531000.0
9478	3040	628000.0
10261	2360	762000.0
10022	2041	1005000.0
9852	2128	1062000.0
8439	3048	1347000.0
9478	3040	628000.0
10446	1721	929000.0
10022	2041	1005000.0
9852	2128	1062000.0
8439	3048	1347000.0
7311	3357	1840000.0
7619	3766	370000.0
8813	3450	531000.0
10261	2360	762000.0
10446	1721	929000.0
9852	2128	1062000.0
8439	3048	1347000.0
9478	3040	628000.0
10261	2360	762000.0
10022	2041	1005000.0
9852	2128	1062000.0
8439	3048	1347000.0
9478	3040	628000.0
10261	2360	762000.0
10022	2041	1005000.0
9852	2128	1062000.0
8439	3048	1347000.0
7311	3357	1840000.0
7619	3766	370000.0
8813	3450	531000.0
10261	2360	762000.0
8439	3048	1347000.0
